ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_NC2197	NCBI	NA	GCA_035867995.1	Cronobacter sakazakii	2022EL-1004c	PDT002054836.1	USA	North America		Breast Pump	Unknown	Clinical and Medical Samples
ND_NC2199	NCBI	NA	GCA_035868035.1	Cronobacter sakazakii	2193-10-03	PDT002054829.1	USA	North America		opened bottled water	Unknown	Food and Food Ingredients
ND_NC2200	NCBI	NA	GCA_035868055.1	Cronobacter sakazakii	2193-16-03	PDT002054824.1	USA	North America		opened bottled water	Unknown	Food and Food Ingredients
ND_NC2201	NCBI	NA	GCA_035868075.1	Cronobacter sakazakii	2022EL-1004b	PDT002054823.1	USA	North America		Breast Pump	Unknown	Clinical and Medical Samples
ND_NC2202	NCBI	NA	GCA_035868095.1	Cronobacter sakazakii	2193-12-01-01	PDT002054822.1	USA	North America		opened bottled water	Unknown	Food and Food Ingredients
ND_NC2203	NCBI	NA	GCA_035868115.1	Cronobacter sakazakii	2193-08-01	PDT002054819.1	USA	North America		opened bottled water	Unknown	Food and Food Ingredients
ND_NC2204	NCBI	NA	GCA_035870655.1	Cronobacter sakazakii	2022EL-1004d	PDT002054838.1	USA	North America		Breast Pump	Unknown	Clinical and Medical Samples
ND_NC2209	NCBI	NA	GCA_035871935.1	Cronobacter sakazakii	2193-10-01	PDT002054825.1	USA	North America		opened bottled water	Unknown	Food and Food Ingredients
ND_NC2211	NCBI	NA	GCA_035872835.1	Cronobacter sakazakii	2021EL-1052b	PDT002054831.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2213	NCBI	NA	GCA_035874395.1	Cronobacter sakazakii	2193-16-02	PDT002054828.1	USA	North America		opened bottled water	Unknown	Food and Food Ingredients
ND_NC2216	NCBI	NA	GCA_035874895.1	Cronobacter sakazakii	2021EL-1053c	PDT002054837.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2218	NCBI	NA	GCA_035880915.1	Cronobacter sakazakii	2021EL-1053b	PDT002054817.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2219	NCBI	NA	GCA_035890995.1	Cronobacter sakazakii	2022N-4011	PDT002054020.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2220	NCBI	NA	GCA_035891035.1	Cronobacter sakazakii	2017N-4001	PDT002054019.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2221	NCBI	NA	GCA_035891055.1	Cronobacter sakazakii	2023N-4012	PDT002054016.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2223	NCBI	NA	GCA_035891135.1	Cronobacter sakazakii	2011-18-01	PDT002054013.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2226	NCBI	NA	GCA_035891195.1	Cronobacter sakazakii	2016N-4134	PDT002054012.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2228	NCBI	NA	GCA_035891235.1	Cronobacter sakazakii	2015N-4050	PDT002054006.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2230	NCBI	NA	GCA_035891275.1	Cronobacter sakazakii	2010-13-33	PDT002054003.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2231	NCBI	NA	GCA_035891295.1	Cronobacter sakazakii	2012-05-05	PDT002053996.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2232	NCBI	NA	GCA_035891315.1	Cronobacter sakazakii	2008-01-04	PDT002053992.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2233	NCBI	NA	GCA_035891335.1	Cronobacter sakazakii	2008-19-18	PDT002053990.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2234	NCBI	NA	GCA_035891345.1	Cronobacter sakazakii	2008-19-17	PDT002053991.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2235	NCBI	NA	GCA_035891375.1	Cronobacter sakazakii	2008-06-30	PDT002053989.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2236	NCBI	NA	GCA_035891395.1	Cronobacter sakazakii	2004-31-06	PDT002053985.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2237	NCBI	NA	GCA_035891415.1	Cronobacter sakazakii	2010-13-32	PDT002054005.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2238	NCBI	NA	GCA_035891435.1	Cronobacter sakazakii	2009-06-01	PDT002053998.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2239	NCBI	NA	GCA_035891445.1	Cronobacter sakazakii	2011-12-02	PDT002054002.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2243	NCBI	NA	GCA_035891535.1	Cronobacter sakazakii	2005-33-09	PDT002053986.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2246	NCBI	NA	GCA_035891635.1	Cronobacter sakazakii	2005-32-02	PDT002053979.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2247	NCBI	NA	GCA_035891655.1	Cronobacter sakazakii	2006-06-25	PDT002053978.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2248	NCBI	NA	GCA_035891675.1	Cronobacter sakazakii	2007-21-01	PDT002053980.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2249	NCBI	NA	GCA_035891695.1	Cronobacter sakazakii	2005-33-10	PDT002053977.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2250	NCBI	NA	GCA_035891715.1	Cronobacter sakazakii	2006-15-01-02	PDT002053976.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2252	NCBI	NA	GCA_035891755.1	Cronobacter sakazakii	2004-14-02	PDT002053971.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2254	NCBI	NA	GCA_035891795.1	Cronobacter sakazakii	2007-15-04-01	PDT002053966.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2255	NCBI	NA	GCA_035891815.1	Cronobacter sakazakii	2004-14-01	PDT002053967.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2256	NCBI	NA	GCA_035891835.1	Cronobacter sakazakii	2005-05-02	PDT002053964.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2257	NCBI	NA	GCA_035891855.1	Cronobacter sakazakii	2004-31-01	PDT002053965.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2259	NCBI	NA	GCA_035891895.1	Cronobacter sakazakii	2007-15-02	PDT002053962.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2260	NCBI	NA	GCA_035891905.1	Cronobacter sakazakii	2005-33-13	PDT002053961.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2261	NCBI	NA	GCA_035891935.1	Cronobacter sakazakii	2004-31-07	PDT002053960.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2262	NCBI	NA	GCA_035891945.1	Cronobacter sakazakii	2007-17-31	PDT002053959.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2266	NCBI	NA	GCA_035892035.1	Cronobacter sakazakii	2012N-4002	PDT002053955.1	USA	North America		water	Unknown	Food and Food Ingredients
ND_NC2269	NCBI	NA	GCA_035892095.1	Cronobacter sakazakii	2007-17-32	PDT002053972.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2272	NCBI	NA	GCA_035892165.1	Cronobacter sakazakii	2007-21-02-01	PDT002053970.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2273	NCBI	NA	GCA_035892195.1	Cronobacter sakazakii	2001-10-05	PDT002053947.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2276	NCBI	NA	GCA_035892275.1	Cronobacter sakazakii	2003-16-03	PDT002053940.1	Unknown	Unknown		missing	Unknown	Unknown and Unclassified Sources
ND_NC2279	NCBI	NA	GCA_035892335.1	Cronobacter sakazakii	2012-05-02-01	PDT002053931.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2280	NCBI	NA	GCA_035892355.1	Cronobacter sakazakii	2012-05-03-01	PDT002053932.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2282	NCBI	NA	GCA_035892395.1	Cronobacter sakazakii	2012-05-01-02	PDT002053928.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2283	NCBI	NA	GCA_035892415.1	Cronobacter sakazakii	2008-06-28-01	PDT002053927.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2285	NCBI	NA	GCA_035892495.1	Cronobacter sakazakii	2008-01-08-01	PDT002053921.1	USA	North America		water storage counter	Unknown	Environmental Samples
ND_NC2286	NCBI	NA	GCA_035892515.1	Cronobacter sakazakii	2008-22-06-05	PDT002053923.1	USA	North America		swab of bottle nipple	Unknown	Environmental Samples
ND_NC2287	NCBI	NA	GCA_035892535.1	Cronobacter sakazakii	2005-05-13-01	PDT002053920.1	USA	North America		swab of left sink	Unknown	Environmental Samples
ND_NC2288	NCBI	NA	GCA_035892555.1	Cronobacter sakazakii	2011-21-03-01-02	PDT002053919.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2289	NCBI	NA	GCA_035892575.1	Cronobacter sakazakii	2011-18-05-02	PDT002053922.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2291	NCBI	NA	GCA_035892615.1	Cronobacter sakazakii	2008-22-06-04	PDT002053917.1	USA	North America		swab of bottle nipple	Unknown	Environmental Samples
ND_NC2292	NCBI	NA	GCA_035892635.1	Cronobacter sakazakii	2007-15-03	PDT002053913.1	USA	North America		Breast milk	Unknown	Clinical and Medical Samples
ND_NC2293	NCBI	NA	GCA_035892655.1	Cronobacter sakazakii	2005-35-18	PDT002053915.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2294	NCBI	NA	GCA_035892675.1	Cronobacter sakazakii	2011-12-04	PDT002053916.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2295	NCBI	NA	GCA_035892685.1	Cronobacter sakazakii	2003-16-08	PDT002053912.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2296	NCBI	NA	GCA_035892715.1	Cronobacter sakazakii	2008-06-27-01	PDT002053911.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2297	NCBI	NA	GCA_035892735.1	Cronobacter sakazakii	2008-01-08-03	PDT002053910.1	USA	North America		water storage counter	Unknown	Environmental Samples
ND_NC2298	NCBI	NA	GCA_035892755.1	Cronobacter sakazakii	2008-22-06-01	PDT002053909.1	USA	North America		swab of bottle nipple	Unknown	Environmental Samples
ND_NC2299	NCBI	NA	GCA_035892775.1	Cronobacter sakazakii	2007-15-05-01	PDT002053908.1	USA	North America		feeding tube from breast pump	Unknown	Clinical and Medical Samples
ND_NC2300	NCBI	NA	GCA_035892795.1	Cronobacter sakazakii	2003-16-17	PDT002053906.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2302	NCBI	NA	GCA_035892835.1	Cronobacter sakazakii	2003-16-12	PDT002053903.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2303	NCBI	NA	GCA_035892855.1	Cronobacter sakazakii	2003-16-16	PDT002053901.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2304	NCBI	NA	GCA_035892875.1	Cronobacter sakazakii	2003-16-15	PDT002053899.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2305	NCBI	NA	GCA_035892885.1	Cronobacter sakazakii	2004-13-03	PDT002053900.1	USA	North America		Opened Nursery Water	Unknown	Clinical and Medical Samples
ND_NC2306	NCBI	NA	GCA_035893055.1	Cronobacter sakazakii	1011-01	PDT002053890.1	USA	North America		Opened Powdered Infant Formula	Unknown	Food and Food Ingredients
ND_NC2307	NCBI	NA	GCA_044703045.1	Cronobacter sakazakii	CFSAN139904	PDT002451694.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2308	NCBI	NA	GCA_044703085.1	Cronobacter sakazakii	CFSAN139901	PDT002451661.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2309	NCBI	NA	GCA_044703105.1	Cronobacter sakazakii	CFSAN139902	PDT002451687.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2310	NCBI	NA	GCA_044703145.1	Cronobacter sakazakii	CFSAN139903	PDT002451658.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2311	NCBI	NA	GCA_044703165.1	Cronobacter sakazakii	CFSAN139907	PDT002451657.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2312	NCBI	NA	GCA_044703185.1	Cronobacter sakazakii	CFSAN139908	PDT002451652.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2313	NCBI	NA	GCA_044703205.1	Cronobacter sakazakii	CFSAN139906	PDT002451660.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2314	NCBI	NA	GCA_044703225.1	Cronobacter sakazakii	25MDFML001191-7A	PDT002451566.1	USA	North America		organic corn cereal	2024	Food and Food Ingredients
ND_NC2315	NCBI	NA	GCA_044703245.1	Cronobacter sakazakii	25MDFML001191-7B	PDT002451565.1	USA	North America		organic corn cereal	2024	Food and Food Ingredients
ND_NC2316	NCBI	NA	GCA_044703365.1	Cronobacter sakazakii	CFSAN139870	PDT002446107.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2317	NCBI	NA	GCA_044703385.1	Cronobacter sakazakii	CFSAN139862	PDT002446126.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2318	NCBI	NA	GCA_044703405.1	Cronobacter sakazakii	CFSAN139871	PDT002446109.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2319	NCBI	NA	GCA_044703425.1	Cronobacter sakazakii	CFSAN139875	PDT002446063.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2320	NCBI	NA	GCA_044703445.1	Cronobacter sakazakii	CFSAN139873	PDT002446064.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2321	NCBI	NA	GCA_044703465.1	Cronobacter sakazakii	CFSAN139877	PDT002445448.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2322	NCBI	NA	GCA_044703485.1	Cronobacter sakazakii	CFSAN139880	PDT002445728.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2323	NCBI	NA	GCA_044703505.1	Cronobacter sakazakii	CFSAN139863	PDT002445445.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2325	NCBI	NA	GCA_044703585.1	Cronobacter sakazakii	CFSAN139878	PDT002445389.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2326	NCBI	NA	GCA_044703605.1	Cronobacter sakazakii	CFSAN139864	PDT002445384.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2327	NCBI	NA	GCA_044703625.1	Cronobacter sakazakii	CFSAN139869	PDT002445385.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2328	NCBI	NA	GCA_044703645.1	Cronobacter sakazakii	CFSAN139881	PDT002445383.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2329	NCBI	NA	GCA_044703665.1	Cronobacter sakazakii	CFSAN139884	PDT002445382.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2330	NCBI	NA	GCA_044703685.1	Cronobacter sakazakii	CFSAN139876	PDT002445381.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2331	NCBI	NA	GCA_044703705.1	Cronobacter sakazakii	CFSAN139882	PDT002445380.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2332	NCBI	NA	GCA_044703715.1	Cronobacter sakazakii	CFSAN139883	PDT002445379.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2333	NCBI	NA	GCA_044709835.1	Cronobacter sakazakii	CFSAN139826	PDT002422915.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2335	NCBI	NA	GCA_044709935.1	Cronobacter sakazakii	CFSAN139489	PDT002420603.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2346	NCBI	NA	GCA_044710155.1	Cronobacter sakazakii	CFSAN139175	PDT002391281.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2350	NCBI	NA	GCA_044710275.1	Cronobacter sakazakii	CFSAN138922	PDT002388227.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2352	NCBI	NA	GCA_044710315.1	Cronobacter sakazakii	CFSAN138925	PDT002388217.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2353	NCBI	NA	GCA_044710335.1	Cronobacter sakazakii	CFSAN138921	PDT002388208.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2357	NCBI	NA	GCA_044710415.1	Cronobacter sakazakii	CFSAN138924	PDT002388190.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2358	NCBI	NA	GCA_044710455.1	Cronobacter sakazakii	CFSAN138940	PDT002388184.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2359	NCBI	NA	GCA_044710475.1	Cronobacter sakazakii	CFSAN138930	PDT002388179.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2360	NCBI	NA	GCA_044710495.1	Cronobacter sakazakii	CFSAN138928	PDT002388178.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2361	NCBI	NA	GCA_044710515.1	Cronobacter sakazakii	CFSAN138927	PDT002388175.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2362	NCBI	NA	GCA_044710555.1	Cronobacter sakazakii	CFSAN138932	PDT002388167.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2363	NCBI	NA	GCA_044710575.1	Cronobacter sakazakii	CFSAN138934	PDT002388173.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2366	NCBI	NA	GCA_044710635.1	Cronobacter sakazakii	CFSAN138919	PDT002388152.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2368	NCBI	NA	GCA_044710675.1	Cronobacter sakazakii	CFSAN138937	PDT002388146.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2370	NCBI	NA	GCA_044710735.1	Cronobacter sakazakii	CFSAN138916	PDT002388144.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2371	NCBI	NA	GCA_044710755.1	Cronobacter sakazakii	CFSAN138917	PDT002388142.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2372	NCBI	NA	GCA_044710775.1	Cronobacter sakazakii	CFSAN138939	PDT002388143.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2373	NCBI	NA	GCA_044710815.1	Cronobacter sakazakii	PNCR000001	PDT002386036.1	Canada	North America		Missing	2024	Unknown and Unclassified Sources
ND_NC2374	NCBI	NA	GCA_044710835.1	Cronobacter sakazakii	25MDFML000486-C	PDT002380548.1	USA	North America		dried black fungus slice	2024	Food and Food Ingredients
ND_NC2375	NCBI	NA	GCA_044710855.1	Cronobacter sakazakii	CFSAN138565	PDT002342822.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2376	NCBI	NA	GCA_044710915.1	Cronobacter sakazakii	CFSAN138567	PDT002342816.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2377	NCBI	NA	GCA_044710935.1	Cronobacter sakazakii	CFSAN138562	PDT002342815.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2378	NCBI	NA	GCA_044710955.1	Cronobacter sakazakii	CFSAN138563	PDT002342814.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2379	NCBI	NA	GCA_044710995.1	Cronobacter sakazakii	CFSAN138557	PDT002341895.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2380	NCBI	NA	GCA_044711015.1	Cronobacter sakazakii	CFSAN138553	PDT002341915.1	USA	North America		environmental swab sponge	2023	Environmental Samples
ND_NC2381	NCBI	NA	GCA_044711035.1	Cronobacter sakazakii	CFSAN138550	PDT002341919.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2382	NCBI	NA	GCA_044711055.1	Cronobacter sakazakii	CFSAN138551	PDT002341916.1	USA	North America		environmental swab sponge	2024	Environmental Samples
ND_NC2383	NCBI	NA	GCA_044711095.1	Cronobacter sakazakii	CFSAN138555	PDT002341914.1	USA	North America		environmental swab sponge	2024	Environmental Samples
